0.04,9.0323e-05,0.0013931,8.3251,2.0127,0.028784,0,189.75,144.11,0.971,1.566,1463,1967.8,0.789,0.306,1.3515e+05,98348,0.0039253,1.5077,3.5064,5.5034,7.4979,9.4891,11.476,13.459,15.436,17.406,0.0039293,0.45461,2.4539,4.4517,6.4472,8.4395,10.428,12.411,14.389,16.36,-2.4989,-2.4757,-2.4059,-2.297,-2.1492,-1.9626,-1.7371,-1.473,-1.1703,-0.82907,2.5014,2.5038,2.5556,2.6484,2.7822,2.9569,3.1724,3.4286,3.7254,4.0626,2,0,0,0,22.737,0,0,0,4.187,0,0,0
0.08,0.0039669,0.030924,8.314,2.0132,0.030604,0.026093,189.6,144.41,0.971,1.566,1463,1967.8,0.789,0.306,1.3515e+05,97494,0.0039185,1.1739,3.1726,5.1697,7.1643,9.1556,11.143,13.125,15.103,17.073,0.0039308,0.12303,2.1223,4.1202,6.1157,8.1081,10.097,12.08,14.058,16.03,-2.4945,-2.4771,-2.4081,-2.3001,-2.1532,-1.9675,-1.7429,-1.4797,-1.1778,-0.83748,2.5023,2.5029,2.5538,2.6458,2.7787,2.9525,3.1671,3.4224,3.7183,4.0547,2,0,0,0,22.407,0,0,0,4.176,0,0,0
0.12,0.0062241,0.06123,8.3033,2.0151,0.0285,0.027814,189.46,144.71,0.971,1.566,1463,1967.8,0.789,0.306,1.3526e+05,96877,0.0039148,0.83699,2.8359,4.8331,6.828,8.8196,10.807,12.79,14.768,16.739,0.0039358,1.7949,3.7929,5.7887,7.7814,9.7702,11.754,13.733,15.705,17.67,-2.4922,-2.4813,-2.4161,-2.3118,-2.1686,-1.9866,-1.7658,-1.5062,-1.2081,-0.87142,2.5055,2.5478,2.636,2.7652,2.9353,3.1462,3.3978,3.69,4.0227,4.3958,2,0,0,0,22.082,0,0,0,4.1313,0,0,0
0.16,0.0076349,0.077443,8.2933,2.0179,0.027966,0.029404,189.32,145.01,0.971,1.566,1463,1967.8,0.789,0.306,1.3534e+05,97249,0.0039124,0.49819,2.4973,4.4948,6.49,8.4822,10.471,12.454,14.433,16.405,0.0039433,1.4702,3.4684,5.4646,7.4578,9.4472,11.432,13.411,15.384,17.35,-2.4906,-2.4855,-2.4259,-2.3273,-2.1897,-2.0132,-1.7979,-1.544,-1.2514,-0.9202,2.5103,2.5408,2.6234,2.747,2.9115,3.1169,3.3629,3.6495,3.9767,4.3444,2,0,0,0,21.762,0,0,0,4.0663,0,0,0
0.2,0.0090367,0.085929,8.2841,2.0212,0.028336,0.029404,189.17,145.31,0.971,1.566,1463,1967.8,0.789,0.306,1.3538e+05,97663,0.0039116,0.15853,2.1578,4.1556,6.1513,8.144,10.133,12.118,14.097,16.071,0.0039491,1.1471,3.1456,5.1421,7.1358,9.1259,11.111,13.092,15.066,17.033,-2.4901,-2.4891,-2.436,-2.3439,-2.2129,-2.0429,-1.8342,-1.5868,-1.3007,-0.97599,2.514,2.534,2.6101,2.7271,2.8851,3.0839,3.3234,3.6035,3.9242,4.2854,2,0,0,0,21.444,0,0,0,3.9914,0,0,0
0.24,0.0099446,0.086963,8.2758,2.0247,0.029201,0.027893,189.02,145.61,0.971,1.566,1463,1967.8,0.789,0.306,1.3541e+05,98020,0.0039069,1.8182,3.8163,5.8125,7.8058,9.7955,11.781,13.761,15.736,17.704,0.0039533,0.82469,2.8235,4.8204,6.8146,8.8054,10.792,12.773,14.748,16.716,-2.4871,-2.4453,-2.3601,-2.236,-2.073,-1.8711,-1.6306,-1.3513,-1.0335,-0.67714,2.5167,2.5282,2.5973,2.7075,2.8585,3.0504,3.283,3.5563,3.8701,4.2245,2,0,0,0,21.126,0,0,0,3.9137,0,0,0
0.28,0.011052,0.087216,8.2681,2.0282,0.029806,0.028389,188.87,145.9,0.971,1.566,1463,1967.8,0.789,0.306,1.3538e+05,98222,0.0038992,1.4788,3.4773,5.4738,7.4677,9.4581,11.444,13.426,15.401,17.371,0.0039558,0.50266,2.5017,4.499,6.4937,8.4851,10.472,12.454,14.431,16.4,-2.4822,-2.4533,-2.3751,-2.2579,-2.1019,-1.907,-1.6733,-1.401,-1.09,-0.74051,2.5182,2.5235,2.5857,2.6889,2.833,3.0179,3.2436,3.51,3.817,4.1645,2,0,0,0,20.809,0,0,0,3.8369,0,0,0
0.32,0.012118,0.088162,8.261,2.0317,0.029997,0.029264,188.72,146.2,0.971,1.566,1463,1967.8,0.789,0.306,1.353e+05,98263,0.0038936,1.1397,3.1384,5.1353,7.1297,9.1209,11.108,13.09,15.067,17.037,0.0039563,0.18097,2.1802,4.1778,6.1731,8.1651,10.153,12.136,14.113,16.084,-2.4786,-2.4604,-2.3892,-2.279,-2.1299,-1.9419,-1.7152,-1.4498,-1.1458,-0.80316,2.5186,2.5199,2.5751,2.6713,2.8084,2.9863,3.2051,3.4645,3.7646,4.1052,2,0,0,0,20.492,0,0,0,3.7607,0,0,0
0.36,0.013016,0.089741,8.2544,2.0352,0.029881,0.029824,188.57,146.49,0.971,1.566,1463,1967.8,0.789,0.306,1.3517e+05,98148,0.00389,0.80071,2.7996,4.797,6.7919,8.7836,10.772,12.755,14.733,16.704,0.0039596,1.8591,3.857,5.8528,7.8454,9.8341,11.818,13.797,15.768,17.733,-2.4764,-2.4664,-2.4023,-2.2992,-2.1572,-1.9764,-1.7567,-1.4984,-1.2014,-0.86577,2.5207,2.5653,2.6544,2.7844,2.9553,3.167,3.4193,3.7124,4.046,4.42,2,0,0,0,20.175,0,0,0,3.6842,0,0,0
0.4,0.013707,0.091499,8.2483,2.0388,0.029641,0.029824,188.42,146.78,0.971,1.566,1463,1967.8,0.789,0.306,1.3503e+05,98112,0.0038887,0.46174,2.4609,4.4586,6.454,8.4464,10.435,12.419,14.398,16.371,0.0039665,1.5383,3.5366,5.5328,7.5261,9.5156,11.5,13.48,15.453,17.419,-2.4755,-2.4715,-2.4146,-2.3188,-2.184,-2.0104,-1.7979,-1.5468,-1.2569,-0.9285,2.525,2.5564,2.6382,2.761,2.9247,3.1291,3.3743,3.6602,3.9866,4.3535,2,0,0,0,19.858,0,0,0,3.6073,0,0,0
