0.04,9.975e-05,0.0037976,16.656,2.4129,0.093684,0,165.24,175.8,0.971,1.566,1463,1967.8,0.789,0.306,1.3505e+05,97960,0.0039175,1.2333,3.232,5.229,7.2234,9.2145,11.202,13.184,15.161,17.131,0.0039328,0.17803,2.1773,4.1751,6.1705,8.1627,10.151,12.134,14.112,16.083,-2.4939,-2.4744,-2.4036,-2.2938,-2.1452,-1.9577,-1.7314,-1.4663,-1.1625,-0.82015,2.5036,2.5046,2.5574,2.6512,2.7858,2.9614,3.1777,3.4349,3.7327,4.0711,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0.005696,0.098042,16.638,2.4144,0.095474,0.090757,164.74,176.24,0.971,1.566,1463,1967.8,0.789,0.306,1.3572e+05,96260,0.0039049,0.56401,2.5628,4.5599,6.5546,8.546,10.533,12.516,14.493,16.464,0.0039505,1.515,3.5129,5.5085,7.501,9.4895,11.473,13.451,15.423,17.387,-2.4859,-2.4777,-2.4097,-2.3028,-2.1569,-1.9722,-1.7486,-1.4863,-1.1852,-0.84563,2.5149,2.5527,2.6437,2.7756,2.9483,3.1619,3.4163,3.7114,4.047,4.423,1,0,0,0,40.136,0,0,0,8.6384,0,0,0
0.12,0.007617,0.2011,16.619,2.4207,0.091857,0.071486,164.24,176.68,0.971,1.566,1463,1967.8,0.789,0.306,1.2984e+05,92834,0.0039005,1.883,3.8807,5.8762,7.8687,9.8575,11.842,13.821,15.794,17.76,0.0039609,0.86593,2.8643,4.8607,6.8542,8.8441,10.829,12.809,14.783,16.749,-2.4831,-2.4307,-2.3361,-2.2026,-2.0301,-1.8189,-1.5688,-1.2799,-0.95255,-0.58674,2.5215,2.5377,2.6164,2.7359,2.8964,3.0977,3.3398,3.6227,3.9461,4.31,2,0,0,0,39.523,0,0,0,8.382,0,0,0
0.16,0.0061008,0.26391,16.605,2.43,0.083743,0.094027,163.73,177.11,0.971,1.566,1463,1967.8,0.789,0.306,1.335e+05,94988,0.0038839,1.1962,3.1947,5.1913,7.1854,9.176,11.163,13.144,15.12,17.09,0.0039658,0.22519,2.2242,4.2216,6.2166,8.2081,10.196,12.178,14.154,16.124,-2.4725,-2.4503,-2.3741,-2.259,-2.105,-1.9121,-1.6804,-1.4099,-1.1008,-0.75319,2.5246,2.5267,2.5869,2.688,2.83,3.0129,3.2367,3.5012,3.8064,4.152,2,0,0,0,38.935,0,0,0,8.0092,0,0,0
0.2,0.005006,0.32784,16.586,2.442,0.07382,0.094027,163.22,177.54,0.971,1.566,1463,1967.8,0.789,0.306,1.3425e+05,96032,0.0038755,0.50354,2.5028,4.5007,6.4964,8.4892,10.478,12.463,14.442,16.416,0.0039758,1.5914,3.5899,5.5864,7.58,9.5699,11.555,13.535,15.509,17.476,-2.4671,-2.4638,-2.4113,-2.3199,-2.1896,-2.0203,-1.8122,-1.5653,-1.2797,-0.9555,2.531,2.5599,2.6374,2.7557,2.9149,3.1151,3.356,3.6377,3.9599,4.3224,2,0,0,0,38.364,0,0,0,7.5405,0,0,0
0.24,0.0018575,0.35917,16.571,2.4558,0.064719,0.085037,162.71,177.96,0.971,1.566,1463,1967.8,0.789,0.306,1.3606e+05,97726,0.0038704,1.8067,3.8057,5.803,7.7979,9.7897,11.778,13.761,15.739,17.71,0.0039845,0.964,2.9633,4.9612,6.9568,8.9493,10.938,12.922,14.9,16.871,-2.4639,-2.4414,-2.3775,-2.2746,-2.1329,-1.9521,-1.7326,-1.4742,-1.1773,-0.84191,2.5365,2.5408,2.5907,2.6816,2.8134,2.9861,3.1997,3.4541,3.749,4.0844,2,0,0,0,37.802,0,0,0,7.0084,0,0,0
0.28,-0.0017328,0.36732,16.557,2.4704,0.056645,0.074385,162.2,178.38,0.971,1.566,1463,1967.8,0.789,0.306,1.3842e+05,99196,0.0038597,1.1089,3.1086,5.1072,7.104,9.0982,11.089,13.076,15.058,17.034,0.0039853,0.33915,2.339,4.338,6.3353,8.3301,10.322,12.309,14.291,16.267,-2.4571,-2.4594,-2.4247,-2.3509,-2.2383,-2.0866,-1.8961,-1.6667,-1.3987,-1.0921,2.5371,2.5337,2.5544,2.6162,2.7188,2.8625,3.047,3.2724,3.5384,3.845,2,0,0,0,37.238,0,0,0,6.457,0,0,0
0.32,-0.0050622,0.35923,16.544,2.485,0.049659,0.06337,161.68,178.79,0.971,1.566,1463,1967.8,0.789,0.306,1.3978e+05,99413,0.0038597,0.41151,2.4115,4.4109,6.4091,8.4053,10.399,12.389,14.374,16.355,0.003987,1.7148,3.7145,5.7131,7.7098,9.7037,11.694,13.68,15.66,17.635,-2.4571,-2.4639,-2.4583,-2.4138,-2.3302,-2.2077,-2.0462,-1.8459,-1.6068,-1.3291,2.5381,2.531,2.5635,2.637,2.7516,2.9071,3.1034,3.3405,3.6182,3.9363,2,0,0,0,36.667,0,0,0,5.9176,0,0,0
0.36,-0.0077402,0.34064,16.532,2.499,0.043804,0.053809,161.15,179.19,0.971,1.566,1463,1967.8,0.789,0.306,1.3886e+05,99241,0.0038623,1.7158,3.7157,5.7149,7.7126,9.7081,11.701,13.689,15.674,17.653,0.0039904,1.0894,3.0893,5.0887,7.0868,9.0827,11.076,13.065,15.049,17.028,-2.4587,-2.4779,-2.4614,-2.4059,-2.3113,-2.1778,-2.0053,-1.7941,-1.5442,-1.2557,2.5403,2.5205,2.525,2.5705,2.6571,2.7846,2.9531,3.1623,3.4122,3.7026,2,0,0,0,36.086,0,0,0,5.4109,0,0,0
0.4,-0.0097291,0.31517,16.521,2.5121,0.038997,0.053809,160.62,179.59,0.971,1.566,1463,1967.8,0.789,0.306,1.375e+05,98377,0.0038642,1.0227,3.0226,5.0223,7.0211,9.0182,11.013,13.004,14.992,16.974,0.0039836,0.46185,2.4617,4.4615,6.4606,8.458,10.453,12.444,14.432,16.414,-2.46,-2.4847,-2.4944,-2.465,-2.3966,-2.2892,-2.1428,-1.9577,-1.7338,-1.4712,2.536,2.5216,2.5,2.5193,2.5797,2.6811,2.8235,3.0066,3.2306,3.4951,2,0,0,0,35.493,0,0,0,4.9482,0,0,0
0.44,-0.0111,0.28529,16.512,2.5241,0.035042,0.045846,160.09,179.98,0.971,1.566,1463,1967.8,0.789,0.306,1.3651e+05,97609,0.0038781,0.33257,2.3322,4.3322,6.3316,8.3298,10.326,12.32,14.309,16.295,0.0039716,1.8314,3.8313,5.8309,7.8294,9.8258,11.819,13.809,15.795,17.775,-2.4688,-2.4808,-2.5144,-2.509,-2.4646,-2.3812,-2.2588,-2.0975,-1.8974,-1.6587,2.5283,2.4866,2.482,2.5183,2.5958,2.7142,2.8735,3.0735,3.3143,3.5956,2,0,0,0,34.89,0,0,0,4.5333,0,0,0
0.48,-0.011688,0.25555,16.503,2.5349,0.031856,0.039483,159.56,180.37,0.971,1.566,1463,1967.8,0.789,0.306,1.3563e+05,97397,0.0038928,1.6448,3.6447,5.6445,7.6435,9.641,11.636,13.628,15.616,17.6,0.0039635,1.1983,3.1981,5.198,7.1971,9.1947,11.19,13.182,15.17,17.153,-2.4782,-2.5236,-2.5399,-2.5172,-2.4554,-2.3547,-2.215,-2.0366,-1.8193,-1.5634,2.5232,2.4829,2.4566,2.4713,2.527,2.6238,2.7614,2.9399,3.1591,3.419,2,0,0,0,34.277,0,0,0,4.1662,0,0,0
