0.9455,0.0072364,-0.0013867,2.707e-06,0.30826,0.010314,-0.0013858,5.6572e-07,-0.50358,0.012484,-0.0014021,-2.2222e-06,-1.1938,0.012086,-0.001379,-8.5108e-07
0.93792,0.0099461,-0.0013799,2.7911e-06,0.30369,0.013146,-0.001397,9.4232e-07,-0.50897,0.016257,-0.0015155,9.0755e-07,-1.1971,0.015112,-0.0014094,-8.5393e-08
0.93648,0.010794,-0.0013579,2.1592e-06,0.30413,0.013977,-0.0013809,4.6033e-07,-0.50585,0.016704,-0.0014796,-6.4127e-08,-1.1948,0.015715,-0.0013768,-1.0468e-06
0.93396,0.012089,-0.0013916,3.062e-06,0.30298,0.015356,-0.0014264,1.588e-06,-0.50677,0.018396,-0.0015692,2.4259e-06,-1.1954,0.017209,-0.0014331,2.8732e-07
0.93485,0.0126,-0.0013662,2.4392e-06,0.30538,0.015915,-0.0014107,1.1571e-06,-0.50485,0.019392,-0.0016029,3.3388e-06,-1.1924,0.017866,-0.0014282,8.1645e-08
0.93558,0.014222,-0.0013662,2.2658e-06,0.30914,0.017648,-0.001437,1.6828e-06,-0.49771,0.020844,-0.00164,4.5294e-06,-1.1862,0.01945,-0.0014467,2.7012e-07
0.93812,0.01464,-0.001344,1.7008e-06,0.31315,0.018109,-0.0014263,1.3972e-06,-0.49421,0.021703,-0.0016774,5.6435e-06,-1.1817,0.020018,-0.001448,2.3629e-07
0.94206,0.014481,-0.001294,2.1834e-07,0.31888,0.017944,-0.0013886,3.4777e-07,-0.48706,0.021415,-0.0016468,5.0099e-06,-1.1743,0.019661,-0.0013982,-1.1723e-06
0.94343,0.014889,-0.0013336,1.1991e-06,0.32148,0.018432,-0.0014432,1.7235e-06,-0.48186,0.021429,-0.0016793,6.0539e-06,-1.1708,0.020155,-0.0014556,1.7847e-07
0.94845,0.014171,-0.0013136,6.6575e-07,0.32794,0.017738,-0.0014351,1.5326e-06,-0.47591,0.021062,-0.0017137,7.1801e-06,-1.1639,0.019566,-0.0014603,2.5704e-07
0.95833,0.012352,-0.0013023,1.1563e-07,0.341,0.015873,-0.0014432,1.6714e-06,-0.45834,0.018289,-0.0016784,6.7076e-06,-1.1483,0.017485,-0.0014587,-4.3824e-09
0.96416,0.011169,-0.0012878,-3.0228e-07,0.34824,0.014683,-0.0014391,1.6027e-06,-0.4517,0.017358,-0.0017095,7.7876e-06,-1.1406,0.016403,-0.0014682,2.1082e-07
0.97111,0.0096598,-0.0012337,-1.8641e-06,0.35713,0.013021,-0.0013849,1.7287e-07,-0.44245,0.015689,-0.00167,7.0418e-06,-1.1309,0.014756,-0.0014203,-1.1114e-06
0.97289,0.0096293,-0.0012846,-6.5459e-07,0.36033,0.012939,-0.0014419,1.623e-06,-0.43521,0.014553,-0.0016512,6.754e-06,-1.1261,0.014439,-0.0014621,-1.4523e-07
0.97653,0.0093776,-0.0012783,-8.8441e-07,0.36531,0.012644,-0.0014429,1.6914e-06,-0.43116,0.014512,-0.001684,7.8788e-06,-1.1208,0.014263,-0.0014777,2.2853e-07
0.97974,0.0104,-0.0012839,-1.0065e-06,0.37193,0.013326,-0.0014412,1.609e-06,-0.42081,0.014145,-0.0016164,6.6296e-06,-1.112,0.014749,-0.0014704,-1.2285e-07
0.98073,0.011346,-0.0012854,-1.0378e-06,0.37414,0.014203,-0.0014469,1.8075e-06,-0.41998,0.015315,-0.0016538,7.873e-06,-1.1096,0.015758,-0.0014924,4.2598e-07
0.98348,0.01183,-0.0012399,-2.3501e-06,0.37837,0.014523,-0.0013975,5.1936e-07,-0.41638,0.015739,-0.0016225,7.3552e-06,-1.1049,0.01612,-0.0014526,-6.6273e-07
0.98202,0.013355,-0.0012924,-1.1343e-06,0.37859,0.015807,-0.0014387,1.5523e-06,-0.4126,0.015954,-0.0015816,6.5055e-06,-1.1034,0.017266,-0.0014918,3.4545e-07
0.98365,0.013834,-0.0012981,-1.0641e-06,0.38121,0.016218,-0.0014477,1.8273e-06,-0.41172,0.016689,-0.0016221,7.8138e-06,-1.1008,0.017823,-0.0015199,1.0674e-06
0.98961,0.013579,-0.0013023,-1.2367e-06,0.38994,0.01555,-0.0014341,1.4259e-06,-0.40062,0.015106,-0.0015438,6.2895e-06,-1.0907,0.017165,-0.0015305,1.4405e-06
0.99338,0.01319,-0.0013126,-1.0419e-06,0.39442,0.015113,-0.001448,1.8324e-06,-0.39812,0.015007,-0.0015872,7.6715e-06,-1.0863,0.016885,-0.0015666,2.433e-06
0.9995,0.012207,-0.0012711,-2.2362e-06,0.40149,0.014002,-0.0014034,6.8491e-07,-0.39248,0.014118,-0.0015649,7.3952e-06,-1.0789,0.015824,-0.0015368,1.7175e-06
1.0016,0.01243,-0.001314,-1.2647e-06,0.40494,0.01396,-0.0014306,1.3577e-06,-0.38556,0.012932,-0.0014972,5.811e-06,-1.0748,0.01579,-0.0015834,3.1764e-06
1.0101,0.011752,-0.00129,-2.0701e-06,0.41458,0.013159,-0.0014088,8.5368e-07,-0.37988,0.012768,-0.0015268,7.0964e-06,-1.0652,0.015202,-0.0016036,3.9939e-06
1.012,0.011719,-0.0013307,-1.1211e-06,0.41778,0.012814,-0.0014277,1.3126e-06,-0.37365,0.011403,-0.00146,5.5851e-06,-1.0611,0.014769,-0.0016349,5.118e-06
1.0156,0.010574,-0.0013501,-6.8487e-07,0.42168,0.011656,-0.0014509,1.9546e-06,-0.3713,0.010329,-0.0014781,6.0512e-06,-1.0575,0.013748,-0.0016829,6.5793e-06
1.0224,0.008148,-0.0013137,-1.7336e-06,0.42894,0.0091561,-0.0014134,9.9723e-07,-0.36601,0.0081449,-0.0014635,5.8993e-06,-1.05,0.01126,-0.0016617,6.2796e-06
1.026,0.0065085,-0.0013564,-6.7366e-07,0.43396,0.0071259,-0.0014247,1.2558e-06,-0.35862,0.0052531,-0.0013988,4.38e-06,-1.0437,0.0089388,-0.0016675,6.7478e-06
1.0346,0.0030668,-0.0013506,-9.1501e-07,0.44285,0.0036311,-0.0014202,1.2249e-06,-0.35248,0.0018922,-0.0013764,3.7644e-06,-1.035,0.0054854,-0.0016941,8.0684e-06
1.0351,0.0023928,-0.0013896,1.1047e-07,0.44477,0.0025181,-0.0014206,1.2023e-06,-0.34896,0.00013027,-0.0013138,2.2117e-06,-1.0314,0.0038856,-0.0016688,7.7183e-06
1.0346,0.001956,-0.0014219,9.4582e-07,0.44411,0.0020883,-0.0014541,2.1113e-06,-0.34959,-0.00068273,-0.0012899,1.2793e-06,-1.0324,0.0034735,-0.001715,9.2393e-06
1.0355,0.0010164,-0.0013939,2.0923e-07,0.44505,0.0011295,-0.0014252,1.4022e-06,-0.35096,-0.0012333,-0.0012813,1.0762e-06,-1.0315,0.002432,-0.0016914,8.9959e-06
1.0331,0.0008563,-0.0014222,9.8281e-07,0.44402,0.00054232,-0.0014141,1.0734e-06,-0.35117,-0.0022294,-0.0012233,-4.7611e-07,-1.0307,0.0012292,-0.0016403,7.9642e-06
1.0287,0.00016435,-0.001433,1.3497e-06,0.43914,-0.00010371,-0.0014262,1.4747e-06,-0.35828,-0.0027545,-0.0012022,-1.4641e-06,-1.0363,0.00048006,-0.001661,9.2154e-06
1.0254,3.1061e-05,-0.0014445,1.6866e-06,0.43689,-0.00059172,-0.001404,8.5135e-07,-0.36046,-0.0033918,-0.0011522,-2.9136e-06,-1.0369,-0.00065471,-0.0015929,7.7369e-06
1.0207,7.2e-05,-0.001483,2.7568e-06,0.43174,-0.0004883,-0.001445,1.9428e-06,-0.36533,-0.0035626,-0.0011464,-3.4024e-06,-1.0429,-0.00054426,-0.0016393,9.2586e-06
1.0186,-0.0006993,-0.0014584,2.1945e-06,0.42933,-0.0011967,-0.0014234,1.4219e-06,-0.37037,-0.0036626,-0.0011574,-3.2909e-06,-1.046,-0.0012964,-0.0016195,9.1163e-06
1.0084,0.00043861,-0.0014933,3.2138e-06,0.4193,-0.00020503,-0.001439,1.7963e-06,-0.38047,-0.0027636,-0.0011291,-4.5547e-06,-1.0554,-0.001004,-0.0015787,8.5572e-06
1.0033,0.0017717,-0.0014703,2.7246e-06,0.41371,0.0012482,-0.0014231,1.4338e-06,-0.3887,-0.00059589,-0.0011552,-4.0834e-06,-1.0621,0.00047048,-0.001565,8.5509e-06
0.99702,0.0037419,-0.0014479,2.1721e-06,0.40798,0.0030411,-0.0013832,3.6401e-07,-0.39551,0.0015465,-0.0011299,-4.9712e-06,-1.0676,0.0019355,-0.0014977,7.0932e-06
0.98775,0.006721,-0.0014908,3.3656e-06,0.39805,0.0061665,-0.0014348,1.6968e-06,-0.40429,0.0044113,-0.0011427,-4.9402e-06,-1.0769,0.0044893,-0.0014879,6.7882e-06
0.98196,0.0089058,-0.0014697,2.9131e-06,0.39161,0.0085097,-0.0014244,1.457e-06,-0.41313,0.0074945,-0.0011785,-4.2526e-06,-1.0847,0.0068904,-0.0014773,6.7673e-06
0.97104,0.013057,-0.001483,3.3344e-06,0.38062,0.012654,-0.0014327,1.6012e-06,-0.4233,0.011706,-0.001167,-5.115e-06,-1.0947,0.009944,-0.0013662,3.7687e-06
0.96913,0.014196,-0.0014653,2.9764e-06,0.37809,0.01396,-0.0014274,1.4965e-06,-0.42782,0.013724,-0.0012082,-4.2915e-06,-1.0989,0.011341,-0.0013576,3.6626e-06
0.96985,0.014673,-0.0014215,1.873e-06,0.37927,0.01432,-0.0013729,5.4182e-08,-0.42802,0.014685,-0.0011946,-4.8861e-06,-1.0991,0.011754,-0.0012962,2.12e-06
0.96796,0.015929,-0.0014712,3.2175e-06,0.37702,0.015667,-0.0014286,1.4657e-06,-0.42718,0.015435,-0.0011909,-5.2766e-06,-1.0992,0.012021,-0.0012336,4.9634e-08
0.97022,0.016167,-0.0014581,2.9813e-06,0.37872,0.016068,-0.0014284,1.4957e-06,-0.42714,0.016533,-0.0012388,-4.2848e-06,-1.0993,0.012582,-0.0012302,-8.1831e-08
0.97569,0.016662,-0.0014609,3.1713e-06,0.38452,0.016498,-0.0014247,1.3637e-06,-0.4188,0.016897,-0.0012174,-5.3229e-06,-1.0936,0.012321,-0.001124,-3.4008e-06
0.98012,0.016403,-0.0014549,3.1313e-06,0.38845,0.016395,-0.0014316,1.5895e-06,-0.4162,0.017459,-0.0012724,-4.137e-06,-1.0917,0.012482,-0.0011328,-3.3462e-06
0.98739,0.015142,-0.0013991,1.7305e-06,0.39547,0.015226,-0.0013843,3.4863e-07,-0.40999,0.016871,-0.0012703,-4.4042e-06,-1.0868,0.011618,-0.0010914,-4.6519e-06
0.99041,0.014892,-0.0014533,3.1932e-06,0.3992,0.014803,-0.0014243,1.3555e-06,-0.4023,0.015761,-0.0012517,-5.1093e-06,-1.0822,0.010685,-0.0010645,-5.7837e-06
0.99636,0.01375,-0.0014542,3.3299e-06,0.40467,0.013809,-0.0014384,1.7614e-06,-0.39793,0.015413,-0.0013149,-3.7135e-06,-1.0789,0.01009,-0.0010909,-5.3758e-06
1.0087,0.010638,-0.0014359,2.9148e-06,0.41741,0.010666,-0.0014222,1.3142e-06,-0.38175,0.012203,-0.0012982,-4.4439e-06,-1.068,0.0071837,-0.0010553,-6.9815e-06
1.0141,0.0092054,-0.0014414,3.1728e-06,0.42229,0.0093797,-0.0014417,1.8715e-06,-0.37782,0.011549,-0.0013687,-2.8217e-06,-1.0654,0.006402,-0.0010975,-6.1937e-06
1.0209,0.0073499,-0.0013922,1.9636e-06,0.42888,0.0076132,-0.0014025,8.7984e-07,-0.37174,0.010352,-0.0013801,-2.6538e-06,-1.061,0.0052016,-0.0010887,-6.7242e-06
1.0236,0.006522,-0.0014002,2.0532e-06,0.432,0.0067374,-0.001413,1.0881e-06,-0.3645,0.0088085,-0.0013405,-3.8616e-06,-1.0575,0.0042129,-0.0010737,-7.513e-06
1.0295,0.0048508,-0.0013652,1.2624e-06,0.43718,0.0053046,-0.0014049,9.5322e-07,-0.36047,0.0085891,-0.0014477,-1.1479e-06,-1.0559,0.0038708,-0.0011262,-6.781e-06
1.0301,0.0044623,-0.0013525,7.1686e-07,0.43812,0.0049072,-0.0014005,7.5247e-07,-0.35591,0.0076809,-0.0014107,-2.2194e-06,-1.0541,0.0033558,-0.0011,-7.8702e-06
1.0297,0.0043474,-0.0013673,1.1132e-06,0.43722,0.0049431,-0.0014325,1.6025e-06,-0.35679,0.0081752,-0.0014927,-2.6565e-08,-1.0564,0.003872,-0.0011588,-6.7023e-06
1.0315,0.0033472,-0.0013252,-5.7353e-09,0.43876,0.0040306,-0.0014036,8.6903e-07,-0.35563,0.0078041,-0.001519,6.5012e-07,-1.0562,0.0034897,-0.001164,-6.8824e-06
1.0316,0.0026019,-0.0013045,-7.7463e-07,0.4393,0.0032242,-0.0013878,3.8928e-07,-0.35202,0.0066169,-0.0014845,-2.6996e-07,-1.0542,0.0025142,-0.0011264,-8.2429e-06
1.0312,0.0011692,-0.0012857,-1.4032e-06,0.43815,0.0019936,-0.001399,6.8778e-07,-0.35244,0.006041,-0.0015776,2.3068e-06,-1.0572,0.0022151,-0.0011992,-7.0614e-06
1.0306,0.00035819,-0.0012684,-2.0688e-06,0.43831,0.00099474,-0.0013754,2.1023e-08,-0.34966,0.004741,-0.0015435,1.4658e-06,-1.0557,0.0011216,-0.0011629,-8.3916e-06
1.0277,0.00033379,-0.0012988,-1.3839e-06,0.43493,0.0010704,-0.0014204,1.1759e-06,-0.35075,0.0045777,-0.0015836,2.6185e-06,-1.0591,0.0014686,-0.0012253,-7.1476e-06
1.0269,-0.00051988,-0.0012718,-2.1957e-06,0.43391,0.00025667,-0.0014041,7.7338e-07,-0.35214,0.0042187,-0.001619,3.6505e-06,-1.0607,0.0011107,-0.0012442,-6.9761e-06
1.0251,-0.0011315,-0.0012578,-2.7465e-06,0.43323,-0.00067433,-0.0013714,-1.0764e-07,-0.35095,0.0031283,-0.0015884,2.9665e-06,-1.0604,0.0002154,-0.0012129,-8.1603e-06
1.018,-0.0010901,-0.0012874,-2.2498e-06,0.42538,-0.0005699,-0.0014186,1.0981e-06,-0.35562,0.0029538,-0.0016393,4.4919e-06,-1.0679,0.00090933,-0.001312,-6.1983e-06
1.0155,-0.0015412,-0.0012683,-2.9448e-06,0.42416,-0.0014246,-0.0013725,-1.4615e-07,-0.35594,0.0021323,-0.0016112,3.8919e-06,-1.0687,0.00027543,-0.0012872,-7.1908e-06
1.0095,-0.00070242,-0.0013224,-1.6944e-06,0.41761,-0.00055041,-0.0014338,1.4062e-06,-0.35772,0.0019369,-0.0015955,3.5431e-06,-1.0742,0.0013375,-0.0013779,-4.8991e-06
1.006,-0.00078803,-0.0013187,-1.8959e-06,0.41369,-0.00063559,-0.0014353,1.4813e-06,-0.36228,0.0022162,-0.0016388,4.8008e-06,-1.0784,0.001676,-0.0014211,-3.9958e-06
0.9971,-0.00014707,-0.0013408,-1.6579e-06,0.40527,-0.00036614,-0.0014344,1.3933e-06,-0.36545,0.0014179,-0.0015743,3.3582e-06,-1.0858,0.0025812,-0.0015089,-1.6941e-06
0.99319,-6.1682e-06,-0.0013407,-1.7521e-06,0.40076,-0.00019936,-0.00144,1.5845e-06,-0.371,0.0019707,-0.0016214,4.712e-06,-1.0905,0.0031756,-0.0015631,-3.4953e-07
0.99151,-0.0005817,-0.0012946,-3.1e-06,0.39877,-0.00083917,-0.0013917,3.2999e-07,-0.37321,0.0015136,-0.0016007,4.3493e-06,-1.092,0.002784,-0.0015518,-6.7348e-07
0.98515,0.0003864,-0.0013504,-1.8244e-06,0.39293,-0.00017773,-0.0014233,1.0829e-06,-0.37423,0.00096601,-0.0015427,2.9161e-06,-1.0971,0.0038069,-0.0016489,2.2911e-06
0.98105,0.0011568,-0.0013529,-1.8439e-06,0.38803,0.00064701,-0.001432,1.3534e-06,-0.38054,0.0022067,-0.0015932,4.3475e-06,-1.1022,0.0050403,-0.0017107,4.0192e-06
0.97131,0.0037237,-0.0013649,-1.783e-06,0.37845,0.0027977,-0.0014085,6.8417e-07,-0.38621,0.0034053,-0.0015112,2.4894e-06,-1.1095,0.0074428,-0.0017678,6.2258e-06
0.96662,0.0050628,-0.0013759,-1.5779e-06,0.37278,0.0042152,-0.0014256,1.1554e-06,-0.39349,0.0052251,-0.0015671,4.03e-06,-1.1154,0.009194,-0.0018361,8.281e-06
0.96479,0.0056671,-0.0013335,-2.8111e-06,0.37018,0.0048408,-0.0013846,8.5917e-08,-0.39728,0.006178,-0.0015625,4.0729e-06,-1.1173,0.0099447,-0.0018327,8.557e-06
0.95924,0.0074183,-0.0013977,-1.1862e-06,0.36558,0.0060972,-0.0014018,4.6285e-07,-0.39817,0.0064143,-0.0015035,2.6318e-06,-1.119,0.010726,-0.0018447,9.4042e-06
0.95617,0.008647,-0.0014208,-6.5598e-07,0.36141,0.0074178,-0.0014296,1.187e-06,-0.40333,0.0079217,-0.0015513,3.9441e-06,-1.1232,0.012238,-0.0019132,1.1567e-05
0.95353,0.0098499,-0.001443,-1.9801e-07,0.35884,0.0081549,-0.0014024,3.7258e-07,-0.40483,0.0082629,-0.0015068,3.0154e-06,-1.1209,0.012014,-0.0018636,1.1254e-05
0.95303,0.010136,-0.0014729,5.4819e-07,0.35716,0.0085506,-0.0014363,1.2421e-06,-0.40674,0.0085945,-0.0015384,3.8902e-06,-1.1227,0.012457,-0.0019244,1.3277e-05
0.95568,0.00969,-0.001442,-2.9218e-07,0.35872,0.0082042,-0.001409,5.3099e-07,-0.40706,0.0086592,-0.0015513,4.3722e-06,-1.1205,0.011981,-0.0019112,1.3483e-05
0.95551,0.010122,-0.0014801,7.2725e-07,0.35946,0.0081625,-0.0013988,2.082e-07,-0.40468,0.0080781,-0.0015031,3.2458e-06,-1.1159,0.010863,-0.0018349,1.2003e-05
0.95558,0.010569,-0.0015161,1.7067e-06,0.35823,0.0087545,-0.0014398,1.2858e-06,-0.40531,0.0083472,-0.0015188,3.7279e-06,-1.1167,0.011222,-0.0018734,1.346e-05
0.95948,0.010556,-0.0015023,1.4173e-06,0.36153,0.0085365,-0.0013944,9.3366e-08,-0.40364,0.0083057,-0.0014974,3.4858e-06,-1.1109,0.010025,-0.0017832,1.2207e-05
0.95979,0.010756,-0.001542,2.5112e-06,0.36048,0.0089243,-0.0014416,1.317e-06,-0.4032,0.008095,-0.0014947,3.4588e-06,-1.1105,0.0096801,-0.0017743,1.2218e-05
0.9636,0.0097521,-0.0015172,1.9339e-06,0.36294,0.0081313,-0.0014274,9.7325e-07,-0.40311,0.0077712,-0.0015214,4.2936e-06,-1.1087,0.0088122,-0.0017658,1.2506e-05
0.96675,0.0090202,-0.0015052,1.6176e-06,0.36652,0.0071494,-0.001388,-9.5081e-08,-0.40008,0.0067819,-0.0014854,3.493e-06,-1.1043,0.0072987,-0.001693,1.1071e-05
0.97053,0.0086374,-0.0015241,2.2568e-06,0.36751,0.0072627,-0.001433,1.0915e-06,-0.39927,0.0065257,-0.0014973,3.9348e-06,-1.102,0.0061815,-0.0016301,9.8127e-06
0.97319,0.0082948,-0.0014945,1.4988e-06,0.37058,0.0067217,-0.0013814,-2.6535e-07,-0.39781,0.0062378,-0.001468,3.3044e-06,-1.0997,0.0054242,-0.0015619,8.379e-06
0.97206,0.0091194,-0.0015421,2.7914e-06,0.36817,0.0077907,-0.0014414,1.2655e-06,-0.39677,0.0061411,-0.0014271,2.2184e-06,-1.0986,0.0049285,-0.001473,5.8526e-06
0.97349,0.009414,-0.0015243,2.4197e-06,0.36827,0.0083707,-0.0014409,1.2929e-06,-0.39938,0.0072324,-0.0014661,3.3148e-06,-1.1004,0.0055686,-0.0014712,6.0337e-06
0.97561,0.0095262,-0.0014797,1.2751e-06,0.37026,0.0084664,-0.0013896,-6.2961e-08,-0.39937,0.0076761,-0.0014433,2.8278e-06,-1.1,0.0056225,-0.0014095,4.6024e-06
0.975,0.010611,-0.0015231,2.5294e-06,0.36808,0.0098824,-0.0014483,1.4718e-06,-0.40066,0.0083724,-0.0014307,2.4769e-06,-1.1016,0.0057374,-0.001322,2.0589e-06
0.979,0.0096783,-0.0014659,1.0767e-06,0.37135,0.0091241,-0.0014003,2.1692e-07,-0.39964,0.0080286,-0.001415,2.1434e-06,-1.1006,0.0051125,-0.0012716,7.6089e-07
0.97821,0.0099569,-0.0015259,2.6659e-06,0.37118,0.0092204,-0.0014399,1.2163e-06,-0.39611,0.0069028,-0.001347,3.2494e-07,-1.0987,0.0040849,-0.0011938,-1.5708e-06
0.98073,0.0093742,-0.0015228,2.6793e-06,0.37271,0.0089038,-0.0014537,1.6174e-06,-0.39753,0.0071398,-0.0013993,1.6755e-06,-1.1002,0.0040937,-0.0012161,-1.0827e-06
0.98533,0.0082322,-0.0014664,1.2482e-06,0.3766,0.0079685,-0.0014103,4.9242e-07,-0.39613,0.0066927,-0.0013927,1.5481e-06,-1.0992,0.0035005,-0.0011836,-2.0314e-06
0.98603,0.0083068,-0.0015294,3.0643e-06,0.37752,0.0080072,-0.0014589,1.7715e-06,-0.39454,0.0061349,-0.0013771,1.0635e-06,-1.1005,0.0032815,-0.0011687,-2.8612e-06
0.98951,0.0074635,-0.0014778,1.7801e-06,0.38039,0.0073717,-0.0014206,7.9271e-07,-0.39432,0.0060487,-0.0013795,1.1495e-06,-1.101,0.0031796,-0.0011565,-3.339e-06
0.98823,0.0080056,-0.0015277,3.183e-06,0.38049,0.007558,-0.0014339,1.1039e-06,-0.39222,0.0055433,-0.0013302,-1.5412e-07,-1.1003,0.0028996,-0.0011129,-4.7031e-06
0.98828,0.0083313,-0.0015406,3.6505e-06,0.37981,0.0081278,-0.0014619,1.8737e-06,-0.39433,0.0063004,-0.0013643,6.6818e-07,-1.1043,0.0040457,-0.0011685,-3.4762e-06
0.99006,0.007469,-0.0015316,3.6382e-06,0.38267,0.0070764,-0.0014262,9.3575e-07,-0.39308,0.0054302,-0.001334,-1.2333e-07,-1.1046,0.0033911,-0.0011338,-4.764e-06
