0.04,-8.1852e-06,-2.3618e-06,13.881,1.3133,0.002938,0,197.12,76.137,0.971,1.566,1463,1967.8,0.789,0.306,1.3508e+05,98245,0.0039144,1.2944,3.293,5.2899,7.2843,9.2753,11.262,13.244,15.221,17.191,0.0039411,1.2609,3.2594,5.256,7.2498,9.2399,11.226,13.206,15.18,17.148,-2.4919,-2.4707,-2.3987,-2.2877,-2.1377,-1.9488,-1.7212,-1.4549,-1.15,-0.80656,2.5089,2.5302,2.6052,2.7212,2.8782,3.076,3.3146,3.5938,3.9135,4.2737,0,0,0,0,0,0,0,0,0,0,0,0
0.08,-2.5794e-05,-4.5392e-05,13.871,1.3133,0.0050497,0,197.26,76.674,0.971,1.566,1463,1967.8,0.789,0.306,1.3505e+05,97756,0.0039026,0.83642,2.8351,4.832,6.8263,8.8173,10.804,12.786,14.763,16.733,0.0039533,0.80291,2.8015,4.7981,6.7919,8.782,10.768,12.748,14.722,16.69,-2.4844,-2.4707,-2.3987,-2.2877,-2.1377,-1.9488,-1.7212,-1.4549,-1.15,-0.80656,2.5167,2.5302,2.6052,2.7212,2.8782,3.076,3.3146,3.5938,3.9135,4.2737,0,0,0,0,0,0,0,0,0,0,0,0
0.12,0.00025801,0.0034236,13.862,1.3133,0.0017332,0.0038234,197.4,77.21,0.971,1.566,1463,1967.8,0.789,0.306,1.351e+05,97564,0.0038907,0.37876,2.3774,4.3743,6.3686,8.3597,10.347,12.329,14.305,16.276,0.0039655,0.34524,2.3438,4.3404,6.3342,8.3243,10.31,12.29,14.265,16.232,-2.4769,-2.4707,-2.3987,-2.2877,-2.1377,-1.9488,-1.7212,-1.4548,-1.1499,-0.80654,2.5244,2.5302,2.6052,2.7212,2.8782,3.076,3.3146,3.5938,3.9135,4.2737,0,0,0,0,0,0,0,0,0,0,0,0
0.16,0.00051746,0.0091311,13.853,1.3136,-0.0034564,0.0039092,197.54,77.747,0.971,1.566,1463,1967.8,0.789,0.306,1.3508e+05,97524,0.0038767,1.9198,3.9167,5.9111,7.9021,9.8891,11.871,13.848,15.818,17.781,0.0039811,1.8866,3.8832,5.877,7.8672,9.8529,11.833,13.808,15.775,17.734,-2.4679,-2.3991,-2.2882,-2.1384,-1.9497,-1.7222,-1.456,-1.1512,-0.808,-0.42638,2.5344,2.6048,2.7207,2.8775,3.0752,3.3136,3.5927,3.9122,4.2722,4.6725,0,0,0,0,0,0,0,0,0,0,0,0
0.2,0.00056192,0.012866,13.844,1.314,-0.0052666,0.0039092,197.68,78.282,0.971,1.566,1463,1967.8,0.789,0.306,1.3505e+05,97585,0.0038266,1.0042,3.0012,4.9956,6.9867,8.9739,10.956,12.933,14.904,16.867,0.0040332,0.97408,2.9708,4.9647,6.9549,8.9408,10.921,12.896,14.863,16.823,-2.436,-2.4007,-2.2911,-2.1425,-1.955,-1.7288,-1.4638,-1.1603,-0.81828,-0.43788,2.5675,2.6032,2.7179,2.8734,3.0699,3.3071,3.5849,3.9032,4.262,4.661,0,0,0,0,0,0,0,0,0,0,0,0
0.24,-0.00016923,0.004801,13.836,1.3144,-0.0030216,-0.0021221,197.82,78.818,0.971,1.566,1463,1967.8,0.789,0.306,1.3502e+05,97818,0.0038015,0.54665,2.5436,4.5381,6.5294,8.5166,10.499,12.476,14.447,16.41,0.0040592,0.51821,2.5149,4.5089,6.4992,8.4852,10.466,12.44,14.408,16.368,-2.42,-2.4011,-2.2921,-2.1442,-1.9574,-1.7318,-1.4675,-1.1646,-0.82329,-0.44355,2.5841,2.6029,2.7168,2.8717,3.0675,3.304,3.5812,3.8989,4.257,4.6554,0,0,0,0,0,0,0,0,0,0,0,0
0.28,-0.00064045,-0.0050088,13.829,1.3144,0.0026921,-0.0048871,197.96,79.353,0.971,1.566,1463,1967.8,0.789,0.306,1.3494e+05,97773,0.003776,0.089848,2.0869,4.0814,6.0726,8.0598,10.042,12.019,13.99,15.953,0.0040858,0.061959,2.0587,4.0527,6.043,8.029,10.01,11.984,13.952,15.912,-2.4038,-2.4008,-2.2921,-2.1444,-1.9578,-1.7324,-1.4684,-1.1657,-0.82459,-0.44506,2.601,2.6031,2.7169,2.8716,3.0671,3.3034,3.5803,3.8978,4.2557,4.6539,0,0,0,0,0,0,0,0,0,0,0,0
0.32,-0.0005546,-0.0099603,13.821,1.314,0.01115,-0.0018973,198.1,79.888,0.971,1.566,1463,1967.8,0.789,0.306,1.3484e+05,97900,0.0037388,1.6309,3.6254,5.6166,7.6038,9.5862,11.563,13.534,15.497,17.453,0.0041257,1.6019,3.5958,5.5862,7.5721,9.5528,11.527,13.495,15.455,17.406,-2.3801,-2.2912,-2.1432,-1.9563,-1.7306,-1.4663,-1.1633,-0.82184,-0.442,-0.023866,2.6264,2.7177,2.8727,3.0686,3.3052,3.5824,3.9002,4.2584,4.6569,5.0956,0,0,0,0,0,0,0,0,0,0,0,0
0.36,-8.1155e-05,-0.0069322,13.815,1.3136,0.020779,0.0062857,198.25,80.422,0.971,1.566,1463,1967.8,0.789,0.306,1.348e+05,98153,0.0036988,1.1755,3.1699,5.161,7.1482,9.1305,11.107,13.078,15.041,16.997,0.0041676,1.1449,3.1388,5.1291,7.1149,9.0955,11.07,13.037,14.997,16.948,-2.3547,-2.2903,-2.1417,-1.9541,-1.7278,-1.4628,-1.1592,-0.8171,-0.43662,-0.017865,2.6531,2.7186,2.8743,3.0708,3.308,3.5859,3.9043,4.2631,4.6623,5.1016,0,0,0,0,0,0,0,0,0,0,0,0
0.4,0.00077563,0.0069828,13.808,1.3137,0.02916,0.0062857,198.39,80.957,0.971,1.566,1463,1967.8,0.789,0.306,1.3475e+05,98122,0.0036203,0.26438,2.2588,4.2499,6.2369,8.2192,10.196,12.166,14.13,16.085,0.0042498,0.23227,2.2261,4.2163,6.2021,8.1826,10.157,12.124,14.084,16.035,-2.3047,-2.2903,-2.141,-1.9529,-1.726,-1.4603,-1.1561,-0.81346,-0.43239,-0.013037,2.7054,2.7186,2.8749,3.072,3.3098,3.5883,3.9073,4.2668,4.6665,5.1064,0,0,0,0,0,0,0,0,0,0,0,0
0.44,0.0022164,0.034978,13.802,1.3145,0.035797,0.017478,198.53,81.491,0.971,1.566,1463,1967.8,0.789,0.306,1.346e+05,97882,0.0035766,1.802,3.7932,5.7804,7.7628,9.7396,11.71,13.674,15.629,17.577,0.0042964,1.772,3.7623,5.7482,7.7288,9.7034,11.671,13.631,15.582,17.524,-2.2769,-2.1432,-1.9561,-1.7302,-1.4656,-1.1624,-0.82077,-0.44072,-0.022382,0.4341,2.7351,2.8727,3.0688,3.3056,3.5831,3.9011,4.2595,4.6582,5.0971,5.576,0,0,0,0,0,0,0,0,0,0,0,0
0.48,0.0034869,0.067565,13.796,1.3165,0.040816,0.028151,198.66,82.025,0.971,1.566,1463,1967.8,0.789,0.306,1.3449e+05,97820,0.0035265,1.3439,3.3353,5.3227,7.3055,9.2827,11.254,13.218,15.174,17.122,0.0043483,1.3202,3.3107,5.2969,7.2779,9.2528,11.221,13.181,15.133,17.075,-2.2449,-2.147,-1.9624,-1.739,-1.4769,-1.1763,-0.83708,-0.4595,-0.043629,0.4104,2.7681,2.8689,3.0625,3.2968,3.5718,3.8873,4.2432,4.6394,5.0759,5.5523,0,0,0,0,0,0,0,0,0,0,0,0
0.52,0.0043687,0.099662,13.789,1.3199,0.044585,0.03643,198.8,82.56,0.971,1.566,1463,1967.8,0.789,0.306,1.3442e+05,97923,0.0034784,0.88392,2.8757,4.8637,6.847,8.8248,10.797,12.761,14.719,16.667,0.0043976,0.87106,2.862,4.8487,6.8303,8.8059,10.775,12.736,14.689,16.632,-2.2144,-2.152,-1.9717,-1.7525,-1.4947,-1.1983,-0.8634,-0.49007,-0.078414,0.37141,2.7995,2.864,3.0533,3.2833,3.554,3.8652,4.2169,4.6089,5.0411,5.5134,0,0,0,0,0,0,0,0,0,0,0,0
0.56,0.0049143,0.12856,13.783,1.3245,0.047431,0.042277,198.93,83.095,0.971,1.566,1463,1967.8,0.789,0.306,1.3426e+05,98112,0.0034327,0.42229,2.4147,4.4032,6.3873,8.3661,10.339,12.305,14.263,16.213,0.004444,0.42459,2.4161,4.4035,6.3859,8.3624,10.332,12.295,14.249,16.193,-2.1852,-2.1568,-1.9825,-1.7694,-1.5176,-1.2272,-0.8982,-0.5308,-0.12507,0.31887,2.8291,2.859,3.0423,3.2664,3.5311,3.8363,4.1821,4.5681,4.9945,5.4608,0,0,0,0,0,0,0,0,0,0,0,0
0.6,0.0053142,0.15369,13.777,1.3302,0.049641,0.042277,199.06,83.631,0.971,1.566,1463,1967.8,0.789,0.306,1.3437e+05,98307,0.0033341,1.488,3.4783,5.4645,7.4456,9.4211,11.39,13.352,15.306,17.251,0.0045422,1.5322,3.5214,5.506,7.485,9.4578,11.423,13.381,15.33,17.269,-2.1225,-2.0053,-1.8091,-1.5742,-1.3006,-0.98844,-0.63777,-0.24871,0.17861,0.64399,2.8915,3.019,3.2262,3.474,3.7624,4.0914,4.4608,4.8705,5.3203,5.81,0,0,0,0,0,0,0,0,0,0,0,0
