3.48,0.0094542,0.039949,4.8927,0.52549,0.086442,0.085211,56.089,-7.5429,0.971,1.566,1463,1967.8,0.789,0.306,1.0869e+05,1.2442e+05,0.00275,0.661,2.6601,4.6593,6.6584,8.6575,10.657,12.656,14.655,16.654,0.002748,0.66215,2.6613,4.6604,6.6595,8.6587,10.658,12.657,14.656,16.655,-1.7506,-1.7509,-1.7515,-1.7522,-1.7529,-1.7536,-1.7543,-1.755,-1.7557,-1.7564,1.7494,1.7491,1.7485,1.7478,1.7471,1.7464,1.7457,1.745,1.7443,1.7436,0,0,0,0,0,0,0,0,0,0,0,0
3.52,0.024642,0.12951,5.0416,0.52906,0.087039,0.085986,56.259,-7.4399,0.971,1.566,1463,1967.8,0.789,0.306,1.1333e+05,1.2156e+05,0.0027577,0.45642,2.4556,4.4547,6.4539,8.453,10.452,12.451,14.45,16.45,0.0027402,0.46975,2.4689,4.468,6.4672,8.4663,10.465,12.465,14.464,16.463,-1.7556,-1.7574,-1.7653,-1.7731,-1.781,-1.7889,-1.7968,-1.8047,-1.8126,-1.8205,1.7444,1.7426,1.7347,1.7268,1.7189,1.711,1.7031,1.6952,1.6874,1.6795,0,0,0,0,0,0,0,0,0,0,0,0
3.56,0.033993,0.17157,5.1984,0.53522,0.087624,0.086629,56.432,-7.3307,0.971,1.566,1463,1967.8,0.789,0.306,1.1213e+05,1.223e+05,0.0027701,0.24106,2.2401,4.2392,6.2383,8.2374,10.236,12.236,14.235,16.234,0.0027279,0.27582,2.2749,4.274,6.2731,8.2721,10.271,12.27,14.269,16.268,-1.7634,-1.7659,-1.7863,-1.8067,-1.8271,-1.8474,-1.8678,-1.8882,-1.9086,-1.929,1.7366,1.7338,1.7134,1.693,1.6726,1.6522,1.6318,1.6114,1.591,1.5706,0,0,0,0,0,0,0,0,0,0,0,0
3.6,0.040687,0.19068,5.3573,0.54252,0.088196,0.086629,56.609,-7.2156,0.971,1.566,1463,1967.8,0.789,0.306,1.1306e+05,1.2384e+05,0.0027862,0.01722,2.0161,4.015,6.0139,8.0128,10.012,12.011,14.009,16.008,0.0027121,0.07744,2.0763,4.0752,6.0741,8.073,10.072,12.071,14.07,16.069,-1.7737,-1.774,-1.8091,-1.8443,-1.8794,-1.9146,-1.9498,-1.9849,-2.0201,-2.0552,1.7265,1.7252,1.69,1.6549,1.6197,1.5846,1.5494,1.5143,1.4791,1.444,0,0,0,0,0,0,0,0,0,0,0,0
3.64,0.04612,0.20201,5.5169,0.5504,0.088755,0.087365,56.79,-7.0946,0.971,1.566,1463,1967.8,0.789,0.306,1.1323e+05,1.2487e+05,0.002806,1.7845,3.7831,5.7816,7.7802,9.7787,11.777,13.776,15.774,17.773,0.002693,1.8722,3.8708,5.8693,7.8679,9.8665,11.865,13.864,15.862,17.861,-1.7863,-1.8318,-1.8828,-1.9338,-1.9848,-2.0358,-2.0868,-2.1378,-2.1888,-2.2399,1.7144,1.6667,1.6157,1.5646,1.5136,1.4626,1.4116,1.3606,1.3096,1.2586,0,0,0,0,0,0,0,0,0,0,0,0
3.68,0.050434,0.21192,5.6798,0.55867,0.089301,0.088068,56.974,-6.9675,0.971,1.566,1463,1967.8,0.789,0.306,1.1264e+05,1.2552e+05,0.0028297,1.5456,3.5436,5.5417,7.5398,9.5379,11.536,13.534,15.532,17.53,0.0026706,1.6622,3.6602,5.6583,7.6564,9.6545,11.653,13.651,15.649,17.647,-1.8014,-1.8536,-1.9212,-1.9887,-2.0563,-2.1239,-2.1915,-2.259,-2.3266,-2.3942,1.7001,1.644,1.5764,1.5088,1.4412,1.3737,1.3061,1.2385,1.1709,1.1034,0,0,0,0,0,0,0,0,0,0,0,0
3.72,0.053705,0.22174,5.8457,0.56735,0.089835,0.088755,57.163,-6.8344,0.971,1.566,1463,1967.8,0.789,0.306,1.119e+05,1.2606e+05,0.0028578,1.2991,3.2965,5.2939,7.2913,9.2887,11.286,13.284,15.281,17.278,0.0026443,1.446,3.4434,5.4408,7.4382,9.4357,11.433,13.43,15.428,17.425,-1.8193,-1.8744,-1.9593,-2.0442,-2.1291,-2.214,-2.2989,-2.3838,-2.4687,-2.5536,1.6834,1.622,1.5371,1.4522,1.3673,1.2824,1.1975,1.1126,1.0277,0.94281,0,0,0,0,0,0,0,0,0,0,0,0
3.76,0.055698,0.23079,6.0126,0.57641,0.090356,0.089413,57.355,-6.6953,0.971,1.566,1463,1967.8,0.789,0.306,1.1132e+05,1.2578e+05,0.0028905,1.0451,3.0416,5.0382,7.0348,9.0313,11.028,13.024,15.021,17.018,0.002614,1.2236,3.2202,5.2168,7.2133,9.2099,11.206,13.203,15.2,17.196,-1.8401,-1.8938,-1.9968,-2.0997,-2.2027,-2.3056,-2.4085,-2.5115,-2.6144,-2.7174,1.6641,1.6011,1.4982,1.3952,1.2923,1.1893,1.0864,0.98346,0.88052,0.77757,0,0,0,0,0,0,0,0,0,0,0,0
3.8,0.056641,0.23983,6.1812,0.58582,0.090863,0.089413,57.551,-6.5501,0.971,1.566,1463,1967.8,0.789,0.306,1.1101e+05,1.2566e+05,0.0029282,0.78354,2.7791,4.7746,6.7701,8.7656,10.761,12.757,14.752,16.748,0.0025793,0.99496,2.9905,4.986,6.9815,8.977,10.973,12.968,14.964,16.959,-1.8641,-1.9117,-2.0334,-2.1551,-2.2767,-2.3984,-2.5201,-2.6418,-2.7635,-2.8851,1.642,1.5814,1.4598,1.3381,1.2164,1.0947,0.97305,0.85137,0.72969,0.60801,0,0,0,0,0,0,0,0,0,0,0,0
3.84,0.056761,0.24898,6.3513,0.5956,0.091358,0.09003,57.751,-6.3988,0.971,1.566,1463,1967.8,0.789,0.306,1.1081e+05,1.2582e+05,0.0029713,0.5144,2.5086,4.5029,6.4971,8.4913,10.486,12.48,14.474,16.468,0.0025398,0.75993,2.7542,4.7484,6.7426,8.7368,10.731,12.725,14.72,16.714,-1.8915,-1.9277,-2.0688,-2.21,-2.3511,-2.4922,-2.6334,-2.7745,-2.9156,-3.0567,1.6168,1.5632,1.4221,1.281,1.1399,0.99873,0.8576,0.71647,0.57534,0.43421,0,0,0,0,0,0,0,0,0,0,0,0
3.88,0.055161,0.25178,6.5232,0.60567,0.091839,0.080946,57.955,-6.2415,0.971,1.566,1463,1967.8,0.789,0.306,1.0969e+05,1.2609e+05,0.0030198,0.23769,2.2304,4.2231,6.2158,8.2085,10.201,12.194,14.187,16.179,0.0024956,0.51832,2.511,4.5037,6.4964,8.4892,10.482,12.475,14.467,16.46,-1.9224,-1.9414,-2.1025,-2.2637,-2.4248,-2.586,-2.7471,-2.9082,-3.0694,-3.2305,1.5887,1.547,1.3858,1.2247,1.0635,0.90239,0.74124,0.58009,0.41894,0.25779,0,0,0,0,0,0,0,0,0,0,0,0
3.92,0.051522,0.24256,6.6982,0.61564,0.092307,0.058288,58.163,-6.0784,0.971,1.566,1463,1967.8,0.789,0.306,1.0815e+05,1.264e+05,0.0030732,1.9451,3.9361,5.9271,7.9181,9.9091,11.9,13.891,15.882,17.873,0.002447,0.26949,2.2605,4.2515,6.2425,8.2335,10.224,12.215,14.206,16.197,-1.9564,-2.1329,-2.3139,-2.4949,-2.6759,-2.8569,-3.0379,-3.2189,-3.3998,-3.5808,1.5578,1.5335,1.3525,1.1715,0.9905,0.80951,0.62852,0.44753,0.26654,0.085549,0,0,0,0,0,0,0,0,0,0,0,0
3.96,0.046122,0.21822,6.8764,0.62489,0.092762,0.031398,58.376,-5.9099,0.971,1.566,1463,1967.8,0.789,0.306,1.0773e+05,1.268e+05,0.0031303,1.6539,3.6431,5.6323,7.6216,9.6108,11.6,13.589,15.579,17.568,0.0023949,0.012331,2.0016,3.9908,5.98,7.9693,9.9585,11.948,13.937,15.926,-1.9927,-2.1582,-2.3575,-2.5569,-2.7562,-2.9556,-3.1549,-3.3543,-3.5537,-3.753,1.5246,1.5236,1.3242,1.1249,0.92552,0.72616,0.5268,0.32744,0.12809,-0.071271,0,0,0,0,0,0,0,0,0,0,0,0
4,0.039008,0.1814,7.0595,0.63284,0.093204,0.031398,58.594,-5.7365,0.971,1.566,1463,1967.8,0.789,0.306,1.0725e+05,1.2737e+05,0.0031899,1.3579,3.3455,5.3331,7.3207,9.3083,11.296,13.283,15.271,17.259,0.0023399,1.7334,3.721,5.7086,7.6962,9.6838,11.671,13.659,15.647,17.634,-2.0307,-2.1774,-2.3925,-2.6076,-2.8227,-3.0378,-3.253,-3.4681,-3.6832,-3.8983,1.4896,1.3022,1.0871,0.87199,0.65687,0.44175,0.22663,0.011514,-0.20361,-0.41873,0,0,0,0,0,0,0,0,0,0,0,0
4.04,0.030231,0.1308,7.2418,0.63906,0.093632,0.0022065,58.818,-5.5586,0.971,1.566,1463,1967.8,0.789,0.306,1.0696e+05,1.2788e+05,0.0032512,1.0582,3.0444,5.0306,7.0168,9.003,10.989,12.975,14.962,16.948,0.0022827,1.4556,3.4417,5.4279,7.4141,9.4003,11.387,13.373,15.359,17.345,-2.0697,-2.1905,-2.4179,-2.6454,-2.8728,-3.1002,-3.3276,-3.5551,-3.7825,-4.0099,1.4532,1.2868,1.0593,0.8319,0.60447,0.37704,0.14962,-0.077813,-0.30524,-0.53267,0,0,0,0,0,0,0,0,0,0,0,0
4.08,0.021132,0.074976,7.4206,0.64318,0.094047,-0.046676,59.049,-5.3772,0.971,1.566,1463,1967.8,0.789,0.306,1.0784e+05,1.2982e+05,0.0033125,0.75567,2.7409,4.7261,6.7113,8.6965,10.682,12.667,14.652,16.637,0.0022241,1.1675,3.1527,5.1379,7.1231,9.1083,11.094,13.079,15.064,17.049,-2.1088,-2.198,-2.4335,-2.669,-2.9046,-3.1401,-3.3756,-3.6111,-3.8466,-4.0821,1.4159,1.2776,1.0421,0.80661,0.57109,0.33558,0.10007,-0.13544,-0.37095,-0.60647,0,0,0,0,0,0,0,0,0,0,0,0
4.12,0.013691,0.032417,7.6016,0.64526,0.094448,-0.06909,59.286,-5.1925,0.971,1.566,1463,1967.8,0.789,0.306,1.0756e+05,1.3118e+05,0.0033736,0.45018,2.4349,4.4195,6.4042,8.3889,10.374,12.358,14.343,16.328,0.0021645,0.86938,2.8541,4.8387,6.8234,8.8081,10.793,12.777,14.762,16.747,-2.1476,-2.2015,-2.4411,-2.6806,-2.9201,-3.1596,-3.3992,-3.6387,-3.8782,-4.1178,1.3779,1.2733,1.0337,0.79422,0.55469,0.31516,0.07563,-0.1639,-0.40343,-0.64295,0,0,0,0,0,0,0,0,0,0,0,0
4.16,0.0057331,-0.0093397,7.7818,0.64574,0.094835,-0.088871,59.53,-5.0049,0.971,1.566,1463,1967.8,0.789,0.306,1.1162e+05,1.278e+05,0.0034337,0.14138,2.126,4.1105,6.0951,8.0797,10.064,12.049,14.033,16.018,0.0021047,0.56239,2.547,4.5315,6.5161,8.5007,10.485,12.47,14.454,16.439,-2.1859,-2.2026,-2.443,-2.6833,-2.9237,-3.1641,-3.4044,-3.6448,-3.8852,-4.1256,1.3398,1.272,1.0316,0.79125,0.55088,0.31051,0.070135,-0.17024,-0.41061,-0.65098,0,0,0,0,0,0,0,0,0,0,0,0
4.2,-0.0041876,-0.067255,7.9509,0.64424,0.095209,-0.088871,59.781,-4.8154,0.971,1.566,1463,1967.8,0.789,0.306,1.167e+05,1.2509e+05,0.0034907,1.8151,3.8,5.785,7.7699,9.7549,11.74,13.725,15.71,17.695,0.0020466,0.24611,2.2311,4.216,6.201,8.1859,10.171,12.156,14.141,16.126,-2.2222,-2.4388,-2.6761,-2.9133,-3.1506,-3.3879,-3.6252,-3.8625,-4.0998,-4.3371,1.3029,1.2737,1.0364,0.7991,0.5618,0.3245,0.087198,-0.1501,-0.3874,-0.6247,0,0,0,0,0,0,0,0,0,0,0,0
4.24,-0.015597,-0.14053,8.0947,0.64007,0.095569,-0.09958,60.04,-4.6257,0.971,1.566,1463,1967.8,0.789,0.306,1.1974e+05,1.2161e+05,0.0035414,1.5046,3.4905,5.4765,7.4624,9.4483,11.434,13.42,15.406,17.392,0.001993,1.9063,3.8923,5.8782,7.8642,9.8501,11.836,13.822,15.808,17.794,-2.2545,-2.4275,-2.6564,-2.8853,-3.1142,-3.3432,-3.5721,-3.801,-4.0299,-4.2589,1.2687,1.0492,0.8203,0.59137,0.36245,0.13353,-0.095395,-0.32432,-0.55324,-0.78216,0,0,0,0,0,0,0,0,0,0,0,0
4.28,-0.02542,-0.21112,8.2223,0.63299,0.095916,-0.11208,60.307,-4.4371,0.971,1.566,1463,1967.8,0.789,0.306,1.1738e+05,1.1839e+05,0.0035847,1.1958,3.1834,5.1709,7.1585,9.1461,11.134,13.121,15.109,17.096,0.0019449,1.5732,3.5608,5.5483,7.5359,9.5235,11.511,13.499,15.486,17.474,-2.282,-2.4108,-2.6255,-2.8403,-3.055,-3.2697,-3.4844,-3.6991,-3.9138,-4.1286,1.2381,1.0684,0.85366,0.63895,0.42423,0.20951,-0.0052082,-0.21993,-0.43464,-0.64936,0,0,0,0,0,0,0,0,0,0,0,0
4.32,-0.032922,-0.26569,8.3401,0.62334,0.096248,-0.10816,60.581,-4.2504,0.971,1.566,1463,1967.8,0.789,0.306,1.1577e+05,1.1594e+05,0.0036207,0.88854,2.8781,4.8677,6.8574,8.847,10.837,12.826,14.816,16.805,0.0019028,1.2326,3.2222,5.2118,7.2014,9.191,11.181,13.17,15.16,17.149,-2.305,-2.3919,-2.5873,-2.7827,-2.9781,-3.1735,-3.3689,-3.5643,-3.7597,-3.9551,1.2114,1.0905,0.89509,0.69969,0.50429,0.30889,0.11349,-0.081909,-0.27731,-0.47271,0,0,0,0,0,0,0,0,0,0,0,0
4.36,-0.037753,-0.29767,8.4477,0.61198,0.096567,-0.10015,60.861,-4.0658,0.971,1.566,1463,1967.8,0.789,0.306,1.1684e+05,1.1435e+05,0.0036506,0.58093,2.5727,4.5645,6.5562,8.548,10.54,12.532,14.523,16.515,0.0018667,0.8855,2.8773,4.869,6.8608,8.8526,10.844,12.836,14.828,16.82,-2.324,-2.374,-2.5468,-2.7195,-2.8922,-3.065,-3.2377,-3.4104,-3.5832,-3.7559,1.1883,1.1117,0.93898,0.76624,0.59351,0.42077,0.24804,0.075303,-0.097433,-0.27017,0,0,0,0,0,0,0,0,0,0,0,0
4.4,-0.04036,-0.3084,8.547,0.59982,0.096872,-0.10015,61.148,-3.8833,0.971,1.566,1463,1967.8,0.789,0.306,1.1862e+05,1.1261e+05,0.0036752,0.27118,2.265,4.2588,6.2526,8.2464,10.24,12.234,14.228,16.222,0.0018364,0.53341,2.5272,4.521,6.5149,8.5087,10.502,12.496,14.49,16.484,-2.3396,-2.3596,-2.5081,-2.6566,-2.8052,-2.9537,-3.1023,-3.2508,-3.3993,-3.5479,1.1691,1.1295,0.98091,0.83237,0.68383,0.53529,0.38675,0.23821,0.089666,-0.058875,0,0,0,0,0,0,0,0,0,0,0,0
4.44,-0.040702,-0.29982,8.6474,0.58764,0.097162,-0.087927,61.441,-3.7027,0.971,1.566,1463,1967.8,0.789,0.306,1.2017e+05,1.1209e+05,0.0036952,1.953,3.9485,5.9441,7.9397,9.9352,11.931,13.926,15.922,17.918,0.0018118,0.17708,2.1726,4.1682,6.1638,8.1593,10.155,12.15,14.146,16.142,-2.3523,-2.4738,-2.5981,-2.7224,-2.8467,-2.971,-3.0953,-3.2197,-3.344,-3.4683,1.1534,1.1425,1.0182,0.89387,0.76955,0.64523,0.52092,0.3966,0.27229,0.14797,0,0,0,0,0,0,0,0,0,0,0,0
4.48,-0.038059,-0.26782,8.7491,0.57615,0.097439,-0.062459,61.739,-3.5232,0.971,1.566,1463,1967.8,0.789,0.306,1.2058e+05,1.124e+05,0.0037113,1.6347,3.6317,5.6286,7.6255,9.6225,11.619,13.616,15.613,17.61,0.0017923,1.8142,3.8111,5.808,7.805,9.8019,11.799,13.796,15.793,17.79,-2.3626,-2.4455,-2.547,-2.6485,-2.75,-2.8515,-2.953,-3.0545,-3.156,-3.2575,1.141,1.0489,0.94739,0.84589,0.7444,0.6429,0.5414,0.43991,0.33841,0.23692,0,0,0,0,0,0,0,0,0,0,0,0
4.52,-0.034966,-0.2277,8.8507,0.56622,0.097702,-0.048577,62.042,-3.344,0.971,1.566,1463,1967.8,0.789,0.306,1.1945e+05,1.1232e+05,0.003725,1.3081,3.306,5.3039,7.3018,9.2997,11.298,13.296,15.293,17.291,0.0017765,1.4527,3.4506,5.4485,7.4464,9.4443,11.442,13.44,15.438,17.436,-2.3714,-2.4248,-2.5066,-2.5884,-2.6702,-2.7519,-2.8337,-2.9155,-2.9973,-3.0791,1.1309,1.0715,0.98974,0.90794,0.82615,0.74435,0.66256,0.58076,0.49897,0.41717,0,0,0,0,0,0,0,0,0,0,0,0
